2019-08-28 00:00:00,1,1
2019-08-30 00:00:00,1.0001,1.0001
2019-09-06 00:00:00,1.0005,1.0005
2019-09-12 00:00:00,1.0008,1.0008
2019-09-20 00:00:00,1.001,1.001
2019-09-27 00:00:00,1.0015,1.0015
2019-09-30 00:00:00,1.0016,1.0016
2019-10-08 00:00:00,1.0023,1.0023
2019-10-09 00:00:00,1.0034,1.0034
2019-10-10 00:00:00,1.0035,1.0035
2019-10-11 00:00:00,1.0035,1.0035
2019-10-14 00:00:00,1.0037,1.0037
2019-10-15 00:00:00,1.0038,1.0038
2019-10-16 00:00:00,1.0039,1.0039
2019-10-17 00:00:00,1.0039,1.0039
2019-10-18 00:00:00,1.0038,1.0038
2019-10-21 00:00:00,1.0038,1.0038
2019-10-22 00:00:00,1.0037,1.0037
2019-10-23 00:00:00,1.0039,1.0039
2019-10-24 00:00:00,1.0041,1.0041
2019-10-25 00:00:00,1.0041,1.0041
2019-10-28 00:00:00,1.0039,1.0039
2019-10-29 00:00:00,1.0038,1.0038
2019-10-30 00:00:00,1.0026,1.0026
2019-10-31 00:00:00,1.0023,1.0023
2019-11-01 00:00:00,1.0031,1.0031
2019-11-04 00:00:00,1.003,1.003
2019-11-05 00:00:00,1.0036,1.0036
2019-11-06 00:00:00,1.0038,1.0038
2019-11-07 00:00:00,1.0035,1.0035
2019-11-08 00:00:00,1.0035,1.0035
2019-11-11 00:00:00,1.0039,1.0039
2019-11-12 00:00:00,1.0038,1.0038
2019-11-13 00:00:00,1.0041,1.0041
2019-11-14 00:00:00,1.0042,1.0042
2019-11-15 00:00:00,1.0044,1.0044
2019-11-18 00:00:00,1.0054,1.0054
2019-11-19 00:00:00,1.0061,1.0061
2019-11-20 00:00:00,1.0065,1.0065
2019-11-21 00:00:00,1.0065,1.0065
2019-11-22 00:00:00,1.0065,1.0065
2019-11-25 00:00:00,1.0065,1.0065
2019-11-26 00:00:00,1.0064,1.0064
2019-11-27 00:00:00,1.0067,1.0067
2019-11-28 00:00:00,1.0069,1.0069
2019-11-29 00:00:00,1.007,1.007
2019-12-02 00:00:00,1.007,1.007
2019-12-03 00:00:00,1.0072,1.0072
2019-12-04 00:00:00,1.0071,1.0071
2019-12-05 00:00:00,1.0072,1.0072
2019-12-06 00:00:00,1.0073,1.0073
