2021-01-28 00:00:00,2.801,2.801
2021-01-29 00:00:00,2.739,2.739
2021-02-01 00:00:00,2.799,2.799
2021-02-02 00:00:00,2.846,2.846
2021-02-03 00:00:00,2.839,2.839
2021-02-04 00:00:00,2.869,2.869
2021-02-05 00:00:00,2.886,2.886
2021-02-08 00:00:00,2.909,2.909
2021-02-09 00:00:00,2.9,2.9
2021-02-10 00:00:00,2.888,2.888
2021-02-18 00:00:00,2.885,2.885
2021-02-19 00:00:00,2.888,2.888
2021-02-22 00:00:00,2.819,2.819
2021-02-23 00:00:00,2.805,2.805
2021-02-24 00:00:00,2.835,2.835
2021-02-25 00:00:00,2.734,2.734
2021-02-26 00:00:00,2.761,2.761
2021-03-01 00:00:00,2.841,2.841
2021-03-02 00:00:00,2.794,2.794
2021-03-03 00:00:00,2.718,2.718
2021-03-04 00:00:00,2.67,2.67
2021-03-05 00:00:00,2.714,2.714
2021-03-08 00:00:00,2.648,2.648
2021-03-09 00:00:00,2.759,2.759
2021-03-10 00:00:00,2.748,2.748
2021-03-11 00:00:00,2.809,2.809
2021-03-12 00:00:00,2.789,2.789
2021-03-15 00:00:00,2.821,2.821
2021-03-16 00:00:00,2.818,2.818
2021-03-17 00:00:00,2.826,2.826
2021-03-18 00:00:00,2.746,2.746
2021-03-19 00:00:00,2.766,2.766
2021-03-22 00:00:00,2.797,2.797
2021-03-23 00:00:00,2.762,2.762
2021-03-24 00:00:00,2.73,2.73
2021-03-25 00:00:00,2.739,2.739
2021-03-26 00:00:00,2.787,2.787
2021-03-29 00:00:00,2.771,2.771
2021-03-30 00:00:00,2.781,2.781
2021-03-31 00:00:00,2.821,2.821
2021-04-01 00:00:00,2.861,2.861
