date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2020-03-10 00:00:00,1.2404,1.2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11 00:00:00,1.2288,1.2288,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-03-12 00:00:00,1.2062,1.2062,-1.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-03-13 00:00:00,1.2001,1.2001,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-03-16 00:00:00,1.1508,1.1508,-4.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-03-17 00:00:00,1.1454,1.1454,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-03-18 00:00:00,1.128,1.128,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-03-19 00:00:00,1.1236,1.1236,-0.39,-101.31,-0.0,0.0,10.04,-113.83,0.0,-0.0
2020-03-20 00:00:00,1.1357,1.1357,1.08,-101.31,-0.0,0.0,8.81,-115.06,0.0,-1.23
2020-03-23 00:00:00,1.1061,1.1061,-2.61,-101.31,-0.0,0.0,11.81,-112.06,0.0,3.0
2020-03-24 00:00:00,1.1293,1.1293,2.1,-101.31,-0.0,0.0,9.46,-114.41,0.0,-2.35
2020-03-25 00:00:00,1.152,1.152,2.01,-101.31,-0.0,0.0,7.16,-116.71,0.0,-2.3
2020-03-26 00:00:00,1.1496,1.1496,-0.21,-101.31,-0.0,0.0,7.4,-116.47,0.0,0.24
2020-03-27 00:00:00,1.1505,1.1505,0.08,-101.31,-0.0,0.0,7.31,-116.56,0.0,-0.09
2020-03-30 00:00:00,1.1425,1.1425,-0.7,-101.31,-0.0,0.0,8.12,-115.75,0.0,0.81
2020-03-31 00:00:00,1.1456,1.1456,0.27,-101.31,-0.0,0.0,7.81,-116.06,0.0,-0.31
2020-04-01 00:00:00,1.1412,1.1412,-0.38,-101.31,-0.0,0.0,8.26,-115.61,0.0,0.45
2020-04-02 00:00:00,1.1534,1.1534,1.07,-101.31,-0.0,0.0,7.02,-116.85,0.0,-1.24
2020-04-03 00:00:00,1.1496,1.1496,-0.33,-101.31,-0.0,0.0,7.4,-116.47,0.0,0.38
2020-04-07 00:00:00,1.1745,1.1745,2.17,-101.31,-0.0,0.0,4.88,-118.99,0.0,-2.52
2020-04-08 00:00:00,1.1709,1.1709,-0.31,-101.31,-0.0,0.0,5.25,-118.62,0.0,0.36
2020-04-09 00:00:00,1.1761,1.1761,0.44,-101.31,-0.0,0.0,4.72,-119.15,0.0,-0.53
2020-04-10 00:00:00,1.1673,1.1673,-0.75,-101.31,-0.0,0.0,5.61,-118.26,0.0,0.89
2020-04-13 00:00:00,1.1624,1.1624,-0.42,-101.31,-0.0,0.0,6.11,-117.76,0.0,0.5
2020-04-14 00:00:00,1.1785,1.1785,1.39,-101.31,-0.0,0.0,4.48,-119.39,0.0,-1.63
2020-04-15 00:00:00,1.1734,1.1734,-0.43,-101.31,-0.0,0.0,4.99,-118.88,0.0,0.52
2020-04-16 00:00:00,1.1776,1.1776,0.36,-101.31,-0.0,0.0,4.57,-119.3,0.0,-0.43
2020-04-17 00:00:00,1.1819,1.1819,0.37,-101.31,-0.0,0.0,4.13,-119.74,0.0,-0.44
2020-04-20 00:00:00,1.1864,1.1864,0.38,-101.31,-0.0,0.0,3.68,-120.19,0.0,-0.46
2020-04-21 00:00:00,1.1796,1.1796,-0.57,-101.31,-0.0,0.0,4.36,-119.51,0.0,0.69
2020-04-22 00:00:00,1.1856,1.1856,0.51,-101.31,-0.0,0.0,3.76,-120.11,0.0,-0.61
2020-04-23 00:00:00,1.1841,1.1841,-0.13,-101.31,-0.0,0.0,3.91,-119.96,0.0,0.15
2020-04-24 00:00:00,1.1765,1.1765,-0.64,-101.31,-0.0,0.0,4.68,-119.19,0.0,0.77
2020-04-27 00:00:00,1.1818,1.1818,0.45,-101.31,-0.0,0.0,4.14,-119.73,0.0,-0.54
2020-04-28 00:00:00,1.1857,1.1857,0.33,-101.31,-0.0,0.0,3.75,-120.12,0.0,-0.4
2020-04-29 00:00:00,1.1888,1.1888,0.26,-101.31,-0.0,0.0,3.43,-120.44,0.0,-0.31
2020-04-30 00:00:00,1.2008,1.2008,1.01,-101.31,-0.0,0.0,2.22,-121.65,0.0,-1.22
2020-05-06 00:00:00,1.2058,1.2058,0.42,-101.31,-0.0,0.0,1.71,-122.16,0.0,-0.51
2020-05-07 00:00:00,1.2021,1.2021,-0.31,-101.31,-0.0,0.0,2.09,-121.78,0.0,0.37
