date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2020-07-29 00:00:00,1.0,1.0,0.0,19763.75,20000.0,1.01,-236.25,-236.25,-1.18,0.0
2020-07-31 00:00:00,1.0007,1.0007,0.07,19763.75,20000.0,1.01,-222.42,-222.42,-1.11,13.83
2020-08-07 00:00:00,0.9988,0.9988,-0.19,19763.75,20000.0,1.01,-259.97,-259.97,-1.3,-37.55
2020-08-14 00:00:00,0.9972,0.9972,-0.16,19763.75,20000.0,1.01,-291.59,-291.59,-1.46,-31.62
2020-08-21 00:00:00,0.9925,0.9925,-0.47,19763.75,20000.0,1.01,-384.48,-384.48,-1.92,-92.89
2020-08-28 00:00:00,1.0002,1.0002,0.78,19763.75,20000.0,1.01,-232.3,-232.3,-1.16,152.18
2020-09-04 00:00:00,0.9945,0.9945,-0.57,19763.75,20000.0,1.01,-344.95,-344.95,-1.72,-112.65
2020-09-11 00:00:00,0.9783,0.9783,-1.63,19763.75,20000.0,1.01,-665.12,-665.12,-3.33,-320.17
2020-09-18 00:00:00,0.9929,0.9929,1.49,19763.75,20000.0,1.01,-376.57,-376.57,-1.88,288.55
2020-09-25 00:00:00,0.9626,0.9626,-3.05,19763.75,20000.0,1.01,-975.41,-975.41,-4.88,-598.84
2020-09-30 00:00:00,0.9714,0.9714,0.91,19763.75,20000.0,1.01,-801.49,-801.49,-4.01,173.92
2020-10-09 00:00:00,0.9923,0.9923,2.15,19763.75,20000.0,1.01,-388.43,-388.43,-1.94,413.06
2020-10-16 00:00:00,0.989,0.989,-0.33,19763.75,20000.0,1.01,-453.65,-453.65,-2.27,-65.22
2020-10-23 00:00:00,0.9563,0.9563,-3.31,19763.75,20000.0,1.01,-1099.93,-1099.93,-5.5,-646.27
2020-10-30 00:00:00,0.9899,0.9899,3.51,19763.75,20000.0,1.01,-435.86,-435.86,-2.18,664.06
2020-11-06 00:00:00,1.0369,1.0369,4.75,19763.75,20000.0,1.01,493.03,493.03,2.47,928.9
2020-11-13 00:00:00,1.045,1.045,0.78,19763.75,20000.0,1.01,653.12,653.12,3.27,160.09
2020-11-20 00:00:00,1.0536,1.0536,0.82,19763.75,20000.0,1.01,823.09,823.09,4.12,169.97
2020-11-27 00:00:00,1.0553,1.0553,0.16,19763.75,20000.0,1.01,856.69,856.69,4.28,33.6
2020-12-04 00:00:00,1.0678,1.0678,1.18,19763.75,20000.0,1.01,1103.73,1103.73,5.52,247.05
2020-12-11 00:00:00,1.083,1.083,1.42,19763.75,20000.0,1.01,1404.14,1404.14,7.02,300.41
2020-12-18 00:00:00,1.081,1.081,-0.18,19763.75,20000.0,1.01,1364.61,1364.61,6.82,-39.53
2020-12-25 00:00:00,1.0812,1.0812,0.02,19763.75,20000.0,1.01,1368.57,1368.57,6.84,3.95
2020-12-31 00:00:00,1.1147,1.1147,3.1,19763.75,20000.0,1.01,2030.65,2030.65,10.15,662.09
2021-01-08 00:00:00,1.1319,1.1319,1.54,19763.75,20000.0,1.01,2370.59,2370.59,11.85,339.94
2021-01-15 00:00:00,1.1613,1.1613,2.6,19763.75,20000.0,1.01,2951.64,2951.64,14.76,581.05
2021-01-21 00:00:00,1.2263,1.2317,6.06,19763.75,20000.0,1.01,4236.29,4236.29,21.18,1391.37
2021-01-22 00:00:00,1.2259,1.2313,-0.03,19850.78,20000.0,1.01,4335.07,4335.07,21.68,-7.91
2021-01-28 00:00:00,1.1716,1.177,-4.43,19850.78,20000.0,1.01,3257.17,3257.17,16.29,-1077.9
2021-01-29 00:00:00,1.1697,1.1751,-0.16,19850.78,20000.0,1.01,3219.46,3219.46,16.1,-37.72
2021-02-01 00:00:00,1.1651,1.1705,-0.39,19850.78,20000.0,1.01,3128.14,3128.14,15.64,-91.31
2021-02-02 00:00:00,1.1763,1.1817,0.96,19850.78,20000.0,1.01,3350.47,3350.47,16.75,222.33
2021-02-03 00:00:00,1.1493,1.1547,-2.3,19850.78,20000.0,1.01,2814.5,2814.5,14.07,-535.97
2021-02-04 00:00:00,1.1423,1.1477,-0.61,19850.78,20000.0,1.01,2675.55,2675.55,13.38,-138.96
2021-02-05 00:00:00,1.1197,1.1251,-1.98,19850.78,20000.0,1.01,2226.92,2226.92,11.13,-448.63
2021-02-08 00:00:00,1.1402,1.1456,1.83,19850.78,20000.0,1.01,2633.86,2633.86,13.17,406.94
2021-02-09 00:00:00,1.1793,1.1847,3.43,19850.78,20000.0,1.01,3410.02,3410.02,17.05,776.17
2021-02-10 00:00:00,1.1968,1.2022,1.48,19850.78,20000.0,1.01,3757.41,3757.41,18.79,347.39
