date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2016-12-29 00:00:00,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-30 00:00:00,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 00:00:00,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-03 00:00:00,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-04 00:00:00,0.698,0.698,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-05 00:00:00,0.7,0.7,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-06 00:00:00,0.695,0.695,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-09 00:00:00,0.701,0.701,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-10 00:00:00,0.701,0.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-11 00:00:00,0.696,0.696,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-12 00:00:00,0.689,0.689,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-13 00:00:00,0.681,0.681,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-16 00:00:00,0.669,0.669,-1.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-17 00:00:00,0.673,0.673,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18 00:00:00,0.676,0.676,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19 00:00:00,0.67,0.67,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-20 00:00:00,0.677,0.677,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-23 00:00:00,0.686,0.686,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-24 00:00:00,0.685,0.685,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-01-25 00:00:00,0.686,0.686,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26 00:00:00,0.692,0.692,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-03 00:00:00,0.689,0.689,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-02-06 00:00:00,0.694,0.694,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07 00:00:00,0.696,0.696,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08 00:00:00,0.699,0.699,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09 00:00:00,0.7,0.7,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10 00:00:00,0.701,0.701,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13 00:00:00,0.709,0.709,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14 00:00:00,0.714,0.714,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15 00:00:00,0.708,0.708,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-02-16 00:00:00,0.714,0.714,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17 00:00:00,0.707,0.707,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-02-20 00:00:00,0.715,0.715,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21 00:00:00,0.717,0.717,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22 00:00:00,0.723,0.723,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23 00:00:00,0.724,0.724,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24 00:00:00,0.72,0.72,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-02-27 00:00:00,0.713,0.713,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-02-28 00:00:00,0.712,0.712,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-03-01 00:00:00,0.715,0.715,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02 00:00:00,0.713,0.713,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-03-03 00:00:00,0.714,0.714,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06 00:00:00,0.722,0.722,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07 00:00:00,0.72,0.72,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-03-08 00:00:00,0.721,0.721,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09 00:00:00,0.711,0.711,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-03-10 00:00:00,0.714,0.714,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-13 00:00:00,0.72,0.72,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-14 00:00:00,0.716,0.716,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-03-15 00:00:00,0.716,0.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-16 00:00:00,0.72,0.72,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-17 00:00:00,0.711,0.711,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-03-20 00:00:00,0.714,0.714,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
