date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2019-09-17 00:00:00,1.2163,1.2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18 00:00:00,1.2229,1.2229,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19 00:00:00,1.2238,1.2238,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20 00:00:00,1.2264,1.2264,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23 00:00:00,1.2135,1.2135,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-09-24 00:00:00,1.2173,1.2173,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-25 00:00:00,1.2133,1.2133,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-09-26 00:00:00,1.2126,1.2126,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-09-27 00:00:00,1.2133,1.2133,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 00:00:00,1.2017,1.2017,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-10-08 00:00:00,1.211,1.211,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09 00:00:00,1.2113,1.2113,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-10 00:00:00,1.2183,1.2183,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11 00:00:00,1.2349,1.2349,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14 00:00:00,1.247,1.247,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15 00:00:00,1.2477,1.2477,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16 00:00:00,1.2433,1.2433,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-10-17 00:00:00,1.2461,1.2461,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18 00:00:00,1.2272,1.2272,-1.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-10-21 00:00:00,1.2293,1.2293,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22 00:00:00,1.2314,1.2314,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23 00:00:00,1.224,1.224,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-10-24 00:00:00,1.2258,1.2258,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25 00:00:00,1.2291,1.2291,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28 00:00:00,1.2349,1.2349,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-29 00:00:00,1.2298,1.2298,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-10-30 00:00:00,1.2236,1.2236,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-10-31 00:00:00,1.2246,1.2246,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01 00:00:00,1.2433,1.2433,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04 00:00:00,1.2512,1.2512,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-05 00:00:00,1.2582,1.2582,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-06 00:00:00,1.2554,1.2554,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-07 00:00:00,1.2555,1.2555,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-08 00:00:00,1.2475,1.2475,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-11 00:00:00,1.2291,1.2291,-1.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-12 00:00:00,1.2311,1.2311,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-13 00:00:00,1.2298,1.2298,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-14 00:00:00,1.2302,1.2302,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-15 00:00:00,1.2248,1.2248,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-18 00:00:00,1.2362,1.2362,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19 00:00:00,1.2441,1.2441,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-20 00:00:00,1.2315,1.2315,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-21 00:00:00,1.2242,1.2242,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-22 00:00:00,1.2132,1.2132,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-25 00:00:00,1.2243,1.2243,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-26 00:00:00,1.2224,1.2224,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-27 00:00:00,1.2215,1.2215,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-28 00:00:00,1.2161,1.2161,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-11-29 00:00:00,1.2022,1.2022,-1.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-02 00:00:00,1.2038,1.2038,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-03 00:00:00,1.2078,1.2078,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-04 00:00:00,1.2045,1.2045,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-05 00:00:00,1.2127,1.2127,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06 00:00:00,1.2196,1.2196,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09 00:00:00,1.2169,1.2169,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-10 00:00:00,1.2186,1.2186,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11 00:00:00,1.2235,1.2235,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12 00:00:00,1.219,1.219,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-13 00:00:00,1.2448,1.2448,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16 00:00:00,1.2415,1.2415,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-17 00:00:00,1.2549,1.2549,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-18 00:00:00,1.2521,1.2521,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-19 00:00:00,1.2488,1.2488,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-20 00:00:00,1.2466,1.2466,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-23 00:00:00,1.2357,1.2357,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-24 00:00:00,1.2407,1.2407,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-25 00:00:00,1.2366,1.2366,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2019-12-26 00:00:00,1.2467,1.2467,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-27 00:00:00,1.2491,1.2491,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30 00:00:00,1.2666,1.2666,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31 00:00:00,1.2668,1.2668,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 00:00:00,1.2777,1.2777,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 00:00:00,1.2727,1.2727,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-06 00:00:00,1.2643,1.2643,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-07 00:00:00,1.2711,1.2711,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08 00:00:00,1.257,1.257,-1.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-09 00:00:00,1.2687,1.2687,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10 00:00:00,1.2688,1.2688,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13 00:00:00,1.2776,1.2776,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14 00:00:00,1.2739,1.2739,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-15 00:00:00,1.265,1.265,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-16 00:00:00,1.2592,1.2592,-0.46,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-17 00:00:00,1.2636,1.2636,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20 00:00:00,1.269,1.269,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21 00:00:00,1.2481,1.2481,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-01-22 00:00:00,1.2508,1.2508,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23 00:00:00,1.2172,1.2172,-2.69,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-03 00:00:00,1.1387,1.1387,-6.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-04 00:00:00,1.1658,1.1658,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 00:00:00,1.1729,1.1729,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 00:00:00,1.1893,1.1893,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 00:00:00,1.1885,1.1885,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-10 00:00:00,1.1883,1.1883,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-11 00:00:00,1.2004,1.2004,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12 00:00:00,1.207,1.207,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13 00:00:00,1.1992,1.1992,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-14 00:00:00,1.2068,1.2068,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17 00:00:00,1.2286,1.2286,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18 00:00:00,1.2184,1.2184,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-19 00:00:00,1.2181,1.2181,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-20 00:00:00,1.2394,1.2394,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21 00:00:00,1.2371,1.2371,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-24 00:00:00,1.2216,1.2216,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-02-25 00:00:00,1.2135,1.2135,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
