date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2018-01-22 00:00:00,1.24,2.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 00:00:00,1.2431,2.0187,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 00:00:00,1.244,2.0196,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25 00:00:00,1.2437,2.0193,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-26 00:00:00,1.2449,2.0205,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29 00:00:00,1.2411,2.0167,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-30 00:00:00,1.241,2.0166,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-31 00:00:00,1.2424,2.018,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01 00:00:00,1.2405,2.0161,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-02 00:00:00,1.2417,2.0173,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05 00:00:00,1.2397,2.0153,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-06 00:00:00,1.2356,2.0112,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-07 00:00:00,1.2311,2.0067,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-08 00:00:00,1.2299,2.0055,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-09 00:00:00,1.2241,1.9997,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-12 00:00:00,1.2287,2.0043,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13 00:00:00,1.231,2.0066,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 00:00:00,1.2329,2.0085,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22 00:00:00,1.2376,2.0132,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23 00:00:00,1.2372,2.0128,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-26 00:00:00,1.243,2.0186,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27 00:00:00,1.2422,2.0178,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-28 00:00:00,1.2408,2.0164,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-01 00:00:00,1.2435,2.0191,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 00:00:00,1.2406,2.0162,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-05 00:00:00,1.2406,2.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-06 00:00:00,1.2445,2.0201,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-07 00:00:00,1.244,2.0196,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-08 00:00:00,1.2459,2.0215,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-09 00:00:00,1.2466,2.0222,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-12 00:00:00,1.2499,2.0255,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-13 00:00:00,1.2475,2.0231,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-14 00:00:00,1.2473,2.0229,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-15 00:00:00,1.2477,2.0233,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-16 00:00:00,1.2474,2.023,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-19 00:00:00,1.2481,2.0237,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-20 00:00:00,1.2493,2.0249,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-21 00:00:00,1.2498,2.0254,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-22 00:00:00,1.2498,2.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-23 00:00:00,1.2494,2.025,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-26 00:00:00,1.2497,2.0253,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27 00:00:00,1.251,2.0266,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28 00:00:00,1.2493,2.0249,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-29 00:00:00,1.2508,2.0264,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 00:00:00,1.2545,2.0301,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 00:00:00,1.2536,2.0292,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-03 00:00:00,1.2543,2.0299,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04 00:00:00,1.2534,2.029,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-09 00:00:00,1.2567,2.0323,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 00:00:00,1.2603,2.0359,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 00:00:00,1.2624,2.038,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-12 00:00:00,1.2599,2.0355,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-13 00:00:00,1.2583,2.0339,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-16 00:00:00,1.2565,2.0321,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-17 00:00:00,1.2545,2.0301,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-18 00:00:00,1.2694,2.045,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-19 00:00:00,1.2704,2.046,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-20 00:00:00,1.2674,2.043,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-23 00:00:00,1.2656,2.0412,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-24 00:00:00,1.2708,2.0464,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
