date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2017-11-03 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10 00:00:00,1.0004,1.0004,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-17 00:00:00,1.001,1.001,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-24 00:00:00,1.0015,1.0015,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01 00:00:00,1.002,1.002,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-06 00:00:00,1.0025,1.0025,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-07 00:00:00,1.0026,1.0026,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-08 00:00:00,1.003,1.003,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-11 00:00:00,1.0038,1.0038,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-12 00:00:00,1.0038,1.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-13 00:00:00,1.0042,1.0042,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-14 00:00:00,1.0042,1.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-15 00:00:00,1.0042,1.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-18 00:00:00,1.0045,1.0045,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-19 00:00:00,1.0049,1.0049,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-20 00:00:00,1.0051,1.0051,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-21 00:00:00,1.0056,1.0056,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-22 00:00:00,1.0057,1.0057,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-25 00:00:00,1.0059,1.0059,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-26 00:00:00,1.0059,1.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-27 00:00:00,1.0051,1.0051,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2017-12-28 00:00:00,1.0058,1.0058,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-29 00:00:00,1.0062,1.0062,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-31 00:00:00,1.0064,1.0064,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-02 00:00:00,1.0076,1.0076,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-03 00:00:00,1.0082,1.0082,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 00:00:00,1.0092,1.0092,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 00:00:00,1.0093,1.0093,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-08 00:00:00,1.01,1.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-09 00:00:00,1.0113,1.0113,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-10 00:00:00,1.0114,1.0114,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-11 00:00:00,1.0108,1.0108,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-12 00:00:00,1.0117,1.0117,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-15 00:00:00,1.0108,1.0108,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-16 00:00:00,1.0126,1.0126,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-17 00:00:00,1.0103,1.0103,-0.23,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-18 00:00:00,1.0113,1.0113,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19 00:00:00,1.0106,1.0106,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-22 00:00:00,1.0146,1.0146,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23 00:00:00,1.0161,1.0161,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24 00:00:00,1.0158,1.0158,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-25 00:00:00,1.0144,1.0144,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-26 00:00:00,1.0155,1.0155,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29 00:00:00,1.0111,1.0111,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-30 00:00:00,1.0095,1.0095,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-01-31 00:00:00,1.0109,1.0109,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01 00:00:00,1.0081,1.0081,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-02 00:00:00,1.0097,1.0097,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05 00:00:00,1.0082,1.0082,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-06 00:00:00,0.9997,0.9997,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-07 00:00:00,0.9937,0.9937,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-08 00:00:00,0.9932,0.9932,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-09 00:00:00,0.9854,0.9854,-0.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-12 00:00:00,0.9908,0.9908,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13 00:00:00,0.9936,0.9936,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 00:00:00,0.9961,0.9961,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22 00:00:00,1.004,1.004,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23 00:00:00,1.0049,1.0049,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26 00:00:00,1.0082,1.0082,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27 00:00:00,1.0047,1.0047,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-02-28 00:00:00,1.0028,1.0028,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-01 00:00:00,1.0052,1.0052,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 00:00:00,1.0028,1.0028,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-05 00:00:00,1.0024,1.0024,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-06 00:00:00,1.0057,1.0057,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-07 00:00:00,1.0038,1.0038,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-08 00:00:00,1.0067,1.0067,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-09 00:00:00,1.0099,1.0099,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-12 00:00:00,1.013,1.013,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-13 00:00:00,1.0108,1.0108,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-14 00:00:00,1.009,1.009,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-15 00:00:00,1.0112,1.0112,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-16 00:00:00,1.0088,1.0088,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-19 00:00:00,1.0109,1.0109,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-20 00:00:00,1.0118,1.0118,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-21 00:00:00,1.0094,1.0094,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-22 00:00:00,1.0064,1.0064,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-23 00:00:00,0.9997,0.9997,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-26 00:00:00,1.0022,1.0022,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27 00:00:00,1.0048,1.0048,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-28 00:00:00,1.0017,1.0017,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-03-29 00:00:00,1.0028,1.0028,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-30 00:00:00,1.0057,1.0057,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 00:00:00,1.0061,1.0061,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-03 00:00:00,1.0055,1.0055,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-04 00:00:00,1.0047,1.0047,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-09 00:00:00,1.0058,1.0058,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-10 00:00:00,1.0078,1.0078,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 00:00:00,1.0085,1.0085,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-12 00:00:00,1.0074,1.0074,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-13 00:00:00,1.0063,1.0063,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-16 00:00:00,1.0066,1.0066,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-17 00:00:00,1.0022,1.0022,-0.44,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-18 00:00:00,1.0074,1.0074,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-19 00:00:00,1.009,1.009,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-20 00:00:00,1.0059,1.0059,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-23 00:00:00,1.0029,1.0029,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-24 00:00:00,1.0072,1.0072,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-25 00:00:00,1.0078,1.0078,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26 00:00:00,1.0045,1.0045,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-04-27 00:00:00,1.0046,1.0046,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-02 00:00:00,1.0048,1.0048,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-03 00:00:00,1.0063,1.0063,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-04 00:00:00,1.0064,1.0064,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-07 00:00:00,1.0103,1.0103,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-08 00:00:00,1.0114,1.0114,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-09 00:00:00,1.0107,1.0107,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2018-05-10 00:00:00,1.0114,1.0114,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-11 00:00:00,1.0092,1.0092,-0.22,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
