2020-09-14 00:00:00,5.19,5.19
2020-09-15 00:00:00,5.225,5.225
2020-09-16 00:00:00,5.195,5.195
2020-09-17 00:00:00,5.191,5.191
2020-09-18 00:00:00,5.221,5.221
2020-09-21 00:00:00,5.19,5.19
2020-09-22 00:00:00,5.166,5.166
2020-09-23 00:00:00,5.194,5.194
2020-09-24 00:00:00,5.148,5.148
2020-09-25 00:00:00,5.157,5.157
2020-09-28 00:00:00,5.171,5.171
2020-09-29 00:00:00,5.206,5.206
2020-09-30 00:00:00,5.201,5.201
2020-10-09 00:00:00,5.298,5.298
2020-10-12 00:00:00,5.361,5.361
2020-10-13 00:00:00,5.412,5.412
2020-10-14 00:00:00,5.469,5.469
2020-10-15 00:00:00,5.441,5.441
2020-10-16 00:00:00,5.406,5.406
2020-10-19 00:00:00,5.386,5.386
2020-10-20 00:00:00,5.446,5.446
2020-10-21 00:00:00,5.391,5.391
2020-10-22 00:00:00,5.353,5.353
2020-10-23 00:00:00,5.267,5.267
2020-10-26 00:00:00,5.287,5.287
2020-10-27 00:00:00,5.318,5.318
2020-10-28 00:00:00,5.344,5.344
2020-10-29 00:00:00,5.416,5.416
2020-10-30 00:00:00,5.349,5.349
2020-11-02 00:00:00,5.435,5.435
2020-11-03 00:00:00,5.464,5.464
2020-11-04 00:00:00,5.503,5.503
2020-11-05 00:00:00,5.551,5.551
2020-11-06 00:00:00,5.531,5.531
2020-11-09 00:00:00,5.584,5.584
2020-11-10 00:00:00,5.535,5.535
2020-11-11 00:00:00,5.456,5.456
2020-11-12 00:00:00,5.495,5.495
2020-11-13 00:00:00,5.471,5.471
2020-11-16 00:00:00,5.475,5.475
2020-11-17 00:00:00,5.448,5.448
2020-11-18 00:00:00,5.426,5.426
2020-11-19 00:00:00,5.524,5.524
2020-11-20 00:00:00,5.525,5.525
2020-11-23 00:00:00,5.534,5.534
2020-11-24 00:00:00,5.461,5.461
2020-11-25 00:00:00,5.377,5.377
2020-11-26 00:00:00,5.367,5.367
2020-11-27 00:00:00,5.38,5.38
2020-11-30 00:00:00,5.415,5.415
2020-12-01 00:00:00,5.462,5.462
2020-12-02 00:00:00,5.471,5.471
2020-12-03 00:00:00,5.467,5.467
2020-12-04 00:00:00,5.485,5.485
2020-12-07 00:00:00,5.478,5.478
2020-12-08 00:00:00,5.464,5.464
2020-12-09 00:00:00,5.382,5.382
2020-12-10 00:00:00,5.401,5.401
2020-12-11 00:00:00,5.38,5.38
2020-12-14 00:00:00,5.424,5.424
2020-12-15 00:00:00,5.405,5.405
2020-12-16 00:00:00,5.421,5.421
2020-12-17 00:00:00,5.432,5.432
2020-12-18 00:00:00,5.432,5.432
2020-12-21 00:00:00,5.524,5.524
2020-12-22 00:00:00,5.534,5.534
2020-12-23 00:00:00,5.589,5.589
2020-12-24 00:00:00,5.578,5.578
2020-12-25 00:00:00,5.595,5.595
2020-12-28 00:00:00,5.602,5.602
2020-12-29 00:00:00,5.597,5.597
2020-12-30 00:00:00,5.654,5.654
2020-12-31 00:00:00,5.724,5.724
2021-01-04 00:00:00,5.804,5.804
2021-01-05 00:00:00,5.908,5.908
2021-01-06 00:00:00,5.907,5.907
2021-01-07 00:00:00,5.948,5.948
2021-01-08 00:00:00,5.933,5.933
2021-01-11 00:00:00,5.981,5.981
2021-01-12 00:00:00,6.083,6.083
2021-01-13 00:00:00,6.061,6.061
2021-01-14 00:00:00,5.982,5.982
2021-01-15 00:00:00,5.96,5.96
2021-01-18 00:00:00,6.041,6.041
2021-01-19 00:00:00,5.958,5.958
2021-01-20 00:00:00,6.038,6.038
2021-01-21 00:00:00,6.171,6.171
2021-01-22 00:00:00,6.225,6.225
2021-01-25 00:00:00,6.247,6.247
2021-01-26 00:00:00,6.168,6.168
2021-01-27 00:00:00,6.237,6.237
2021-01-28 00:00:00,6.118,6.118
2021-01-29 00:00:00,6.119,6.119
2021-02-01 00:00:00,6.253,6.253
2021-02-02 00:00:00,6.331,6.331
2021-02-03 00:00:00,6.295,6.295
2021-02-04 00:00:00,6.263,6.263
2021-02-05 00:00:00,6.235,6.235
2021-02-08 00:00:00,6.303,6.303
2021-02-09 00:00:00,6.407,6.407
2021-02-10 00:00:00,6.5,6.5
