2021-01-29 00:00:00,2.291,3.883
2021-02-01 00:00:00,2.32,3.912
2021-02-02 00:00:00,2.356,3.948
2021-02-03 00:00:00,2.382,3.974
2021-02-04 00:00:00,2.373,3.965
2021-02-05 00:00:00,2.382,3.974
2021-02-08 00:00:00,2.416,4.008
2021-02-09 00:00:00,2.462,4.054
2021-02-10 00:00:00,2.522,4.114
2021-02-18 00:00:00,2.432,4.024
2021-02-19 00:00:00,2.412,4.004
2021-02-22 00:00:00,2.304,3.896
2021-02-23 00:00:00,2.303,3.895
2021-02-24 00:00:00,2.223,3.815
2021-02-25 00:00:00,2.224,3.816
2021-02-26 00:00:00,2.176,3.768
2021-03-01 00:00:00,2.226,3.818
2021-03-02 00:00:00,2.196,3.788
2021-03-03 00:00:00,2.218,3.81
2021-03-04 00:00:00,2.124,3.716
2021-03-05 00:00:00,2.128,3.72
2021-03-08 00:00:00,2.023,3.615
2021-03-09 00:00:00,1.96,3.552
2021-03-10 00:00:00,1.999,3.591
2021-03-11 00:00:00,2.045,3.637
2021-03-12 00:00:00,2.051,3.643
2021-03-15 00:00:00,1.973,3.565
2021-03-16 00:00:00,1.999,3.591
2021-03-17 00:00:00,2.021,3.613
2021-03-18 00:00:00,2.046,3.638
2021-03-19 00:00:00,1.997,3.589
2021-03-22 00:00:00,2.011,3.603
2021-03-23 00:00:00,1.995,3.587
2021-03-24 00:00:00,1.969,3.561
2021-03-25 00:00:00,1.979,3.571
2021-03-26 00:00:00,2.043,3.635
2021-03-29 00:00:00,2.044,3.636
2021-03-30 00:00:00,2.069,3.661
2021-03-31 00:00:00,2.048,3.64
2021-04-01 00:00:00,2.093,3.685
2021-04-02 00:00:00,2.131,3.723
