date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2013-09-18 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-27 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-30 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-11 00:00:00,1.003,1.003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-18 00:00:00,1.004,1.004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-21 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-22 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-23 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-24 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-25 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-28 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-29 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-30 00:00:00,1.004,1.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-31 00:00:00,1.005,1.005,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01 00:00:00,1.005,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-04 00:00:00,1.006,1.006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-05 00:00:00,1.005,1.005,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-06 00:00:00,1.005,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-07 00:00:00,1.005,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-08 00:00:00,1.005,1.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11 00:00:00,1.006,1.006,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-12 00:00:00,1.006,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-13 00:00:00,1.006,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-14 00:00:00,1.004,1.004,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-15 00:00:00,1.003,1.003,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-18 00:00:00,0.998,0.998,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-19 00:00:00,0.997,0.997,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-20 00:00:00,0.997,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21 00:00:00,0.999,0.999,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-22 00:00:00,0.999,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-25 00:00:00,0.998,0.998,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-26 00:00:00,0.997,0.997,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-11-27 00:00:00,0.998,0.998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-28 00:00:00,0.999,0.999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-29 00:00:00,0.999,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-02 00:00:00,0.999,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-03 00:00:00,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-05 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06 00:00:00,1.001,1.001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09 00:00:00,1.001,1.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10 00:00:00,1.002,1.002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11 00:00:00,0.997,0.997,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-12-12 00:00:00,0.996,0.996,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-12-13 00:00:00,0.997,0.997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16 00:00:00,0.997,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17 00:00:00,0.997,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18 00:00:00,0.998,0.998,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19 00:00:00,0.992,0.992,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-12-20 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23 00:00:00,0.993,0.993,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-24 00:00:00,0.992,0.992,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-12-25 00:00:00,0.993,0.993,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26 00:00:00,0.992,0.992,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2013-12-27 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-30 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-31 00:00:00,0.996,0.996,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02 00:00:00,0.995,0.995,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-03 00:00:00,0.995,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-06 00:00:00,0.993,0.993,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-07 00:00:00,0.994,0.994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-08 00:00:00,0.991,0.991,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-09 00:00:00,0.99,0.99,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-10 00:00:00,0.988,0.988,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-13 00:00:00,0.982,0.982,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-14 00:00:00,0.983,0.983,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-15 00:00:00,0.983,0.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-16 00:00:00,0.984,0.984,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-17 00:00:00,0.983,0.983,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-20 00:00:00,0.978,0.978,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-21 00:00:00,0.977,0.977,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-22 00:00:00,0.976,0.976,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-23 00:00:00,0.976,0.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24 00:00:00,0.973,0.973,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-27 00:00:00,0.975,0.975,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28 00:00:00,0.974,0.974,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-01-29 00:00:00,0.975,0.975,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-30 00:00:00,0.975,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-07 00:00:00,0.976,0.976,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-10 00:00:00,0.977,0.977,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-11 00:00:00,0.979,0.979,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-12 00:00:00,0.98,0.98,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-13 00:00:00,0.981,0.981,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-14 00:00:00,0.981,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-17 00:00:00,0.984,0.984,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-18 00:00:00,0.984,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-19 00:00:00,0.985,0.985,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-20 00:00:00,0.987,0.987,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-21 00:00:00,0.985,0.985,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-02-24 00:00:00,0.985,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-25 00:00:00,0.985,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-26 00:00:00,0.986,0.986,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-27 00:00:00,0.991,0.991,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28 00:00:00,0.989,0.989,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-03 00:00:00,0.992,0.992,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-04 00:00:00,0.991,0.991,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-05 00:00:00,0.988,0.988,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-06 00:00:00,0.989,0.989,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-07 00:00:00,0.99,0.99,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-10 00:00:00,0.988,0.988,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-11 00:00:00,0.988,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-12 00:00:00,0.987,0.987,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-13 00:00:00,0.989,0.989,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-14 00:00:00,0.992,0.992,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-17 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-18 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-19 00:00:00,0.99,0.99,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-20 00:00:00,0.99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-21 00:00:00,0.991,0.991,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-24 00:00:00,0.991,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-25 00:00:00,0.991,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-26 00:00:00,0.991,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-27 00:00:00,0.99,0.99,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-03-28 00:00:00,0.992,0.992,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-01 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-02 00:00:00,0.993,0.993,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-03 00:00:00,0.992,0.992,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-04 00:00:00,0.992,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-08 00:00:00,0.996,0.996,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-09 00:00:00,0.997,0.997,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-10 00:00:00,1.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-11 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-14 00:00:00,1.002,1.002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-15 00:00:00,1.001,1.001,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-16 00:00:00,1.0,1.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-17 00:00:00,0.999,0.999,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-18 00:00:00,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-21 00:00:00,0.999,0.999,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-22 00:00:00,1.002,1.002,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-23 00:00:00,1.002,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-24 00:00:00,1.003,1.003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-25 00:00:00,1.002,1.002,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-28 00:00:00,1.003,1.003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-29 00:00:00,1.002,1.002,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-04-30 00:00:00,1.003,1.003,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-05 00:00:00,1.003,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-06 00:00:00,1.006,1.006,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-07 00:00:00,1.006,1.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-08 00:00:00,1.008,1.008,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-09 00:00:00,1.01,1.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-12 00:00:00,1.009,1.009,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-05-13 00:00:00,1.013,1.013,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-14 00:00:00,1.012,1.012,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-05-15 00:00:00,1.011,1.011,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2014-05-16 00:00:00,1.012,1.012,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-19 00:00:00,1.012,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
