date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2020-04-20 00:00:00,1.8464,1.8464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-21 00:00:00,1.8401,1.8401,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-22 00:00:00,1.8544,1.8544,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-23 00:00:00,1.8344,1.8344,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-24 00:00:00,1.8021,1.8021,-1.76,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-27 00:00:00,1.794,1.794,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-28 00:00:00,1.8179,1.8179,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-29 00:00:00,1.8131,1.8131,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-04-30 00:00:00,1.8876,1.8876,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-06 00:00:00,1.9512,1.9512,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-07 00:00:00,1.9482,1.9482,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-08 00:00:00,1.9566,1.9566,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-11 00:00:00,1.9436,1.9436,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-12 00:00:00,1.9678,1.9678,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-13 00:00:00,1.9674,1.9674,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-14 00:00:00,1.9569,1.9569,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-15 00:00:00,1.9836,1.9836,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-18 00:00:00,1.9588,1.9588,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-19 00:00:00,2.0164,2.0164,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-20 00:00:00,1.9877,1.9877,-1.42,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-21 00:00:00,1.9421,1.9421,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-22 00:00:00,1.9031,1.9031,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-25 00:00:00,1.8874,1.8874,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-05-26 00:00:00,1.9325,1.9325,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
