date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2020-08-10 00:00:00,1.3953,1.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11 00:00:00,1.3959,1.3959,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12 00:00:00,1.396,1.396,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13 00:00:00,1.3967,1.3967,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14 00:00:00,1.3977,1.3977,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17 00:00:00,1.3989,1.3989,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18 00:00:00,1.3992,1.3992,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19 00:00:00,1.3993,1.3993,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20 00:00:00,1.3987,1.3987,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-21 00:00:00,1.3983,1.3983,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-24 00:00:00,1.398,1.398,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-25 00:00:00,1.3963,1.3963,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-26 00:00:00,1.3948,1.3948,-0.11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-27 00:00:00,1.3937,1.3937,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-28 00:00:00,1.3925,1.3925,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-08-31 00:00:00,1.3927,1.3927,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01 00:00:00,1.3927,1.3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02 00:00:00,1.3917,1.3917,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-09-03 00:00:00,1.3912,1.3912,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-09-04 00:00:00,1.3905,1.3905,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-09-07 00:00:00,1.3899,1.3899,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-09-08 00:00:00,1.3902,1.3902,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09 00:00:00,1.391,1.391,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10 00:00:00,1.3914,1.3914,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11 00:00:00,1.3914,1.3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14 00:00:00,1.3917,1.3917,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15 00:00:00,1.3927,1.3927,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16 00:00:00,1.3931,1.3931,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17 00:00:00,1.3932,1.3932,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18 00:00:00,1.3936,1.3936,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21 00:00:00,1.3941,1.3941,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22 00:00:00,1.3943,1.3943,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23 00:00:00,1.3944,1.3944,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24 00:00:00,1.3945,1.3945,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25 00:00:00,1.3941,1.3941,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2020-09-28 00:00:00,1.3945,1.3945,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-29 00:00:00,1.3945,1.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30 00:00:00,1.3946,1.3946,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09 00:00:00,1.3948,1.3948,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12 00:00:00,1.3948,1.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13 00:00:00,1.3951,1.3951,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14 00:00:00,1.3955,1.3955,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15 00:00:00,1.3957,1.3957,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16 00:00:00,1.3962,1.3962,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19 00:00:00,1.3969,1.3969,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20 00:00:00,1.3976,1.3976,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21 00:00:00,1.3982,1.3982,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22 00:00:00,1.3992,1.3992,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
