date,jjjz,ljjz,rate,units,totalCost,cost,incomeTotal,income,incomePercent,incomeDay
2018-11-30 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07 00:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14 00:00:00,1.0001,1.0001,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-21 00:00:00,1.0016,1.0016,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28 00:00:00,1.0031,1.0031,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31 00:00:00,1.0036,1.0036,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 00:00:00,1.0042,1.0042,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03 00:00:00,1.0045,1.0045,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04 00:00:00,1.005,1.005,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07 00:00:00,1.0061,1.0061,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08 00:00:00,1.0067,1.0067,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 00:00:00,1.0073,1.0073,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10 00:00:00,1.0076,1.0076,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11 00:00:00,1.0078,1.0078,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14 00:00:00,1.0084,1.0084,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15 00:00:00,1.009,1.009,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16 00:00:00,1.0091,1.0091,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17 00:00:00,1.0095,1.0095,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
